Title,Year,Duration,MPA,Rating,Votes,meta_score,description,Movie Link
"118. Roman J. Israel, Esq.",2017,2h 2m,PG-13,6.5,45K,58,"Roman J. Israel, Esq., a driven, idealistic defense attorney, finds himself in a tumultuous series of events that lead to a crisis and the necessity for extreme action.",https://www.imdb.com/title/tt6000478/?ref_=sr_i_118
119. Unforgettable,2017,1h 40m,R,5.1,17K,45,A woman sets out to make life a living hell for her ex-husband's new fiancée.,https://www.imdb.com/title/tt3462710/?ref_=sr_i_119
120. The Beguiled,2017,1h 33m,R,6.3,64K,77,The unexpected arrival of a wounded Union soldier at a girls school in Virginia during the American Civil War leads to jealousy and betrayal.,https://www.imdb.com/title/tt5592248/?ref_=sr_i_120
121. Marshall,2017,1h 58m,PG-13,7.3,27K,66,"The story of Thurgood Marshall, the crusading lawyer who would become the first African-American Supreme Court Justice, as he battles through one of his career-defining cases.",https://www.imdb.com/title/tt5301662/?ref_=sr_i_121
122. The Wife,2017,1h 39m,R,7.2,44K,77,A wife questions her life choices as she travels to Stockholm to see her husband receive the Nobel Prize for Literature.,https://www.imdb.com/title/tt3750872/?ref_=sr_i_122
123. Thank You for Your Service,2017,1h 49m,R,6.6,16K,68,"A group of U.S. soldiers returning from Iraq struggle to integrate back into family and civilian life, while living with the memory of a war that threatens to destroy them long after they've left the battlefield.",https://www.imdb.com/title/tt2776878/?ref_=sr_i_123
124. The Death of Stalin,2017,1h 47m,R,7.3,118K,88,"Moscow, 1953. After being in power for nearly 30 years, Soviet dictator, Joseph Vissarionovich Stalin, takes ill and quickly dies. Now the members of the Council of Ministers scramble for power.",https://www.imdb.com/title/tt4686844/?ref_=sr_i_124
125. The Space Between Us,2017,2h,PG-13,6.4,57K,33,"The first human born on Mars travels to Earth for the first time, experiencing the wonders of the planet through fresh eyes. He embarks on an adventure with a street-smart girl to discover how he came to be.",https://www.imdb.com/title/tt3922818/?ref_=sr_i_125
126. Let There Be Light,2017,1h 40m,PG-13,4.6,3.3K,,An atheist goes through a near-death experience in a car accident before converting to Christianity.,https://www.imdb.com/title/tt5804314/?ref_=sr_i_126
127. Beatriz at Dinner,2017,1h 22m,R,6.0,11K,68,A holistic medicine practitioner attends a wealthy client's dinner party after her car breaks down.,https://www.imdb.com/title/tt5929750/?ref_=sr_i_127
128. Loving Vincent,2017,1h 34m,PG-13,7.8,65K,62,"In a story depicted in oil painted animation, a young man comes to the last hometown of painter Vincent van Gogh to deliver the troubled artist's final letter and ends up investigating his final days there.",https://www.imdb.com/title/tt3262342/?ref_=sr_i_128
129. The Snowman,2017,1h 59m,R,5.2,74K,23,Detective Harry Hole investigates the disappearance of a woman whose scarf is found wrapped around an ominous-looking snowman.,https://www.imdb.com/title/tt1758810/?ref_=sr_i_129
130. Same Kind of Different as Me,2017,1h 59m,PG-13,6.6,8.7K,47,"International art dealer Ron Hall must befriend a dangerous homeless man in order to save his struggling marriage to his wife, a woman whose dreams will lead all three of them on the journey of their lives.",https://www.imdb.com/title/tt1230168/?ref_=sr_i_130
131. Just Getting Started,2017,1h 31m,PG-13,4.6,8.6K,21,An ex-F.B.I. Agent (Tommy Lee Jones) and an ex-mob lawyer in the Witness Protection Program (Morgan Freeman) have to put aside their petty rivalry on the golf course to fend off a mob hit.,https://www.imdb.com/title/tt5721088/?ref_=sr_i_131
132. The Current War,2017,1h 42m,PG-13,6.5,32K,55,The dramatic story of the cutthroat race between electricity titans Thomas A. Edison and George Westinghouse to determine whose electrical system would power the modern world.,https://www.imdb.com/title/tt2140507/?ref_=sr_i_132
133. The Florida Project,2017,1h 51m,R,7.6,134K,92,"Set over one summer, the film follows precocious six-year-old Moonee as she courts mischief and adventure with her ragtag playmates and bonds with her rebellious but caring mother, all while living in the shadows of Walt Disney World.",https://www.imdb.com/title/tt5649144/?ref_=sr_i_133
134. All Saints,2017,1h 48m,PG,6.3,2.1K,63,"When a group of Burmese refugees join the congregation, the pastor of a failing Anglican church attempts to aid them by planting crops and enlisting the help of the community.",https://www.imdb.com/title/tt4663548/?ref_=sr_i_134
135. Suburbicon,2017,1h 45m,R,5.8,48K,42,"As a 1950s suburban community self-destructs, a home invasion has sinister consequences for one seemingly normal family.",https://www.imdb.com/title/tt0491175/?ref_=sr_i_135
136. The Man Who Invented Christmas,2017,1h 44m,PG,7.0,20K,60,"The journey that led to Charles Dickens' creation of ""A Christmas Carol,"" a timeless tale that would redefine Christmas.",https://www.imdb.com/title/tt6225520/?ref_=sr_i_136
137. Tiger Zinda Hai,2017,2h 41m,Not Rated,5.9,35K,,RAW Agent Tiger joins forces with Zoya in order to rescue a group of nurses who are held hostage by a terrorist organisation.,https://www.imdb.com/title/tt5956100/?ref_=sr_i_137
138. The Book of Henry,2017,1h 45m,PG-13,6.6,30K,31,"With instructions from her genius son's carefully crafted notebook, a single mother sets out to rescue a young girl from the hands of her abusive stepfather.",https://www.imdb.com/title/tt4572792/?ref_=sr_i_138
139. Stronger,2017,1h 59m,R,6.9,51K,76,"Stronger is the inspiring real life story of Jeff Bauman, an ordinary man who captured the hearts of his city and the world to become a symbol of hope after surviving the 2013 Boston Marathon bombing.",https://www.imdb.com/title/tt3881784/?ref_=sr_i_139
140. The Hero,2017,1h 36m,R,6.5,11K,61,An ailing movie star comes to terms with his past and mortality.,https://www.imdb.com/title/tt5655222/?ref_=sr_i_140
141. Table 19,2017,1h 27m,PG-13,5.8,32K,40,"Eloise, having been relieved of maid of honor duties after being unceremoniously dumped by the best man via text, decides to attend the wedding anyway, only to find herself seated with five fellow unwanted guests at the dreaded Table 19.",https://www.imdb.com/title/tt1412528/?ref_=sr_i_141
142. Phoenix Forgotten,2017,1h 27m,PG-13,5.4,7.2K,33,"Two decades after three teenagers disappeared in the wake of mysterious lights appearing above Phoenix, Arizona, unseen footage from that night has been discovered, chronicling the final hours of their fateful expedition.",https://www.imdb.com/title/tt6574272/?ref_=sr_i_142
143. Disobedience,2017,1h 54m,R,6.6,38K,74,"A woman returns to her Orthodox Jewish community that shunned her for her attraction to a female childhood friend. Once back, their passions reignite as they explore the boundaries of faith and sexuality.",https://www.imdb.com/title/tt6108178/?ref_=sr_i_143
144. An Inconvenient Sequel: Truth to Power,2017,1h 38m,PG,6.6,8.4K,68,"A decade after An Inconvenient Truth (2006) brought climate change to the heart of popular culture, the follow-up shows just how close we are to a real energy revolution.",https://www.imdb.com/title/tt6322922/?ref_=sr_i_144
145. Til Death Do Us Part,2017,1h 41m,PG-13,4.7,1.6K,,"Michael and Madison had planned to spend the rest of their lives together, until one day Michael's controlling ways turned their perfect marriage. Madison meets Alex Stone and learns to love again, until Michael re-appears in her life.",https://www.imdb.com/title/tt6848602/?ref_=sr_i_145
146. First Reformed,2017,1h 53m,R,7.1,64K,86,"A minister of a small congregation in upstate New York grapples with mounting despair brought on by tragedy, worldly concerns and a tormented past.",https://www.imdb.com/title/tt6053438/?ref_=sr_i_146
147. Raees,2017,2h 23m,TV-MA,6.6,52K,,A bootlegger sets out to improve his community as a promising leader but falls in a political trap.,https://www.imdb.com/title/tt3405236/?ref_=sr_i_147
148. The Leisure Seeker,2017,1h 52m,R,6.7,10K,45,"A runaway couple go on an unforgettable journey in the faithful old RV they call ""The Leisure Seeker"".",https://www.imdb.com/title/tt3741632/?ref_=sr_i_148
149. Thoroughbreds,2017,1h 32m,R,6.6,47K,75,"Two upper-class teenage girls in suburban Connecticut rekindle their unlikely friendship after years of growing apart. Together, they hatch a plan to solve both of their problems-no matter what the cost.",https://www.imdb.com/title/tt5649108/?ref_=sr_i_149
150. Ingrid Goes West,2017,1h 38m,R,6.6,49K,71,"After her release from a psychiatric ward, a woman obsessed with social media moves to LA to stalk an Instagram star, but her plan takes a dark turn.",https://www.imdb.com/title/tt5962210/?ref_=sr_i_150
151. Disney's Newsies: The Broadway Musical!,2017,2h 29m,PG,8.2,3.8K,,"Filmed live on stage at the Pantages Theatre in Hollywood, CA, this is a not-to-be-missed high energy show starring Original Broadway cast members.",https://www.imdb.com/title/tt6346162/?ref_=sr_i_151
152. Is Genesis History?,2017,1h 40m,Not Rated,4.1,1.8K,,"Explore the world to see how it intersects with the stories related in Genesis. Del Tackett of ""The Truth Project"" hikes through canyons, climbs mountains, and dives below the sea to examine two competing views - one compelling truth.",https://www.imdb.com/title/tt6360332/?ref_=sr_i_152
153. Wolf Warrior 2,2017,2h 3m,Not Rated,5.9,9.1K,44,"China's deadliest special forces operative settles into a quiet life on the sea. When sadistic mercenaries begin targeting nearby civilians, he must leave his newfound peace behind and return to his duties as a soldier and protector.",https://www.imdb.com/title/tt7131870/?ref_=sr_i_153
154. My Cousin Rachel,2017,1h 46m,PG-13,6.0,21K,63,"A young Englishman plots revenge against his late cousin's mysterious, beautiful wife, believing her responsible for his death. But his feelings become complicated as he finds himself falling under the beguiling spell of her charms.",https://www.imdb.com/title/tt4411596/?ref_=sr_i_154
155. A Question of Faith,2017,1h 44m,PG,6.0,1.2K,,"When tragedy strikes three families, their destiny forces them on a converging path to discover God's love, grace, and mercy as the challenges of their fate could also resurrect their beliefs.",https://www.imdb.com/title/tt6054650/?ref_=sr_i_155
156. IN OUR HANDS: Battle for Jerusalem,2017,1h 49m,Not Rated,5.8,193,,"Produced by CBN Documentaries and Biblical Productions, ""In Our Hands"" tells the story of the Battle of Jerusalem in the Six-Day War through the eyes of the IDF's 55th Paratrooper Brigade, highlighting their role in the liberation of Jerusalem. The docudrama combines dramatic reenactments with interviews of veterans of the Six-Day War and archival footage and photos.",https://www.imdb.com/title/tt6790530/?ref_=sr_i_156
157. Do It Like An Hombre,2017,1h 49m,R,5.6,1.4K,,"Raúl, Eduardo, and Santiago have led a happy, ""straight"" life since their childhood, until one day, Santiago tells the others that he is gay.",https://www.imdb.com/title/tt6046212/?ref_=sr_i_157
158. You Were Never Really Here,2017,1h 29m,R,6.7,130K,84,"A traumatized veteran unafraid of violence tracks down missing girls for a living. When a job spins out of control, Joe's nightmares overtake him as a conspiracy is uncovered leading to what could be his death trip or his awakening.",https://www.imdb.com/title/tt5742374/?ref_=sr_i_158
159. Tulip Fever,2017,1h 45m,R,6.2,23K,38,An artist falls for a young married woman while he's commissioned to paint her portrait during the Tulip mania of seventeenth century Amsterdam.,https://www.imdb.com/title/tt0491203/?ref_=sr_i_159
160. The Rider,2017,1h 44m,R,7.4,21K,85,"After suffering a near-fatal head injury, a young cowboy undertakes a search for new identity and what it means to be a man in the heartland of America.",https://www.imdb.com/title/tt6217608/?ref_=sr_i_160
161. Mary and the Witch's Flower,2017,1h 43m,PG,6.8,18K,74,"Based on ""The Little Broomstick"" by Mary Stewart, a strange flower grants a girl magic powers.",https://www.imdb.com/title/tt6336356/?ref_=sr_i_161
162. T2 Trainspotting,2017,1h 57m,R,7.1,136K,67,"After 20 years abroad, Mark Renton returns to Scotland and reunites with his old friends Sick Boy, Spud, and Begbie.",https://www.imdb.com/title/tt2763304/?ref_=sr_i_162
163. Pokémon the Movie: I Choose You!,2017,1h 38m,PG,6.3,7.7K,,Ash Ketchum from Pallet Town is 10 years old today. This means he is now old enough to become a Pokémon Trainer. Ash dreams big about the adventures he will experience after receiving his first Pokémon from Professor Oak.,https://www.imdb.com/title/tt6595896/?ref_=sr_i_163
164. Papillon,2017,2h 13m,R,7.2,90K,51,"Wrongfully convicted for murder, Henri Charriere forms an unlikely relationship with fellow inmate and quirky convicted counterfeiter, Louis Dega, in an attempt to escape from the notorious penal colony on Devil's Island.",https://www.imdb.com/title/tt5093026/?ref_=sr_i_164
165. Jeepers Creepers III,2017,1h 40m,Not Rated,3.9,25K,,Sheriff Dan Tashtego and a team of creeper hunters enlist the help of officer Davis Tubbs to help stop the monster's eating spree.,https://www.imdb.com/title/tt1139592/?ref_=sr_i_165
166. The Resurrection of Gavin Stone,2017,1h 31m,PG,6.3,2.6K,36,"A washed-up former child star, forced to do community service at a local megachurch, pretends to be a Christian to land the part of Jesus in their annual Passion Play, only to discover that the most important role of his life is far from Hollywood.",https://www.imdb.com/title/tt4902904/?ref_=sr_i_166
167. The Killing of a Sacred Deer,2017,2h 1m,R,7.0,199K,73,"Steven, a charismatic surgeon, is forced to make an unthinkable sacrifice after his life starts to fall apart, when the behavior of a teenage boy he has taken under his wing turns sinister.",https://www.imdb.com/title/tt5715874/?ref_=sr_i_167
168. The Lovers,2017,1h 37m,R,6.1,4.4K,76,"Debra Winger and Tracy Letts play a long-married, dispassionate couple who are both in the midst of serious affairs. But on the brink of calling it quits, a spark between them suddenly reignites, leading them into an impulsive romance.",https://www.imdb.com/title/tt5770620/?ref_=sr_i_168
169. Brad's Status,2017,1h 42m,R,6.5,19K,71,A father takes his son to tour colleges on the East Coast and meets up with an old friend who makes him feel inferior about his life's choices.,https://www.imdb.com/title/tt5884230/?ref_=sr_i_169
170. Indian Horse,2017,1h 41m,Not Rated,7.3,2.7K,,"Follows the life of Native Canadian Saul Indian Horse as he survives residential school and life amongst the racism of the 1970s. A talented hockey player, Saul must find his own path as he battles stereotypes and alcoholism.",https://www.imdb.com/title/tt5672286/?ref_=sr_i_170
171. Good Time,2017,1h 42m,R,7.3,145K,80,"After a botched bank robbery lands his younger brother in prison, Connie Nikas embarks on a twisted odyssey through New York City's underworld to get his brother Nick out of jail.",https://www.imdb.com/title/tt4846232/?ref_=sr_i_171
172. A Fantastic Woman,2017,1h 44m,R,7.2,28K,81,"Marina, a transgender woman who works as a waitress and moonlights as a nightclub singer, is bowled over by the death of her older boyfriend.",https://www.imdb.com/title/tt5639354/?ref_=sr_i_172
173. The Bride of Badrinath,2017,2h 19m,Not Rated,6.1,14K,,Badrinath is looking for a typical bride; Vaidehi is looking for an independent life. Together they must break with tradition and redefine their role.,https://www.imdb.com/title/tt6277440/?ref_=sr_i_173
174. Everybody Loves Somebody,2017,1h 42m,PG-13,6.4,4.4K,74,"A single, successful career woman asks her co-worker to pose as her boyfriend at a family wedding back home in Mexico. Her situation gets complicated when her ex shows up at the ceremony.",https://www.imdb.com/title/tt5537228/?ref_=sr_i_174
175. Along With the Gods: The Two Worlds,2017,2h 19m,Not Rated,7.2,20K,,"After a heroic death, a firefighter navigates the afterlife with the help of three guides.",https://www.imdb.com/title/tt7160070/?ref_=sr_i_175
176. Youth,2017,2h 15m,Not Rated,7.0,3.6K,69,A look at the lives of members of a Military Cultural Troupe in the 1970s.,https://www.imdb.com/title/tt6654316/?ref_=sr_i_176
177. Toilet: A Love Story,2017,2h 35m,Not Rated,7.2,24K,,"A woman threatens to leave her husband unless he installs a toilet in their home. To win back her love and respect, he heads out on a journey to fight against the backward society.",https://www.imdb.com/title/tt5785170/?ref_=sr_i_177
178. The Wall,2017,1h 28m,R,6.2,32K,57,Two American soldiers are pinned down in the Iraqi desert by a lethal sniper with only a crumbling wall between them.,https://www.imdb.com/title/tt4218696/?ref_=sr_i_178
179. The Last Word,2017,1h 48m,R,6.6,9.1K,40,"Harriet is a retired businesswoman who tries to control everything around her. When she decides to write her own obituary, a young journalist takes up the task of finding out the truth, resulting in a life-altering friendship.",https://www.imdb.com/title/tt5023260/?ref_=sr_i_179
180. Goodbye Christopher Robin,2017,1h 47m,PG,7.1,30K,54,"The relationship between writer AA Milne and his son, Christopher Robin, and how this became the inspiration for Winnie the Pooh.",https://www.imdb.com/title/tt1653665/?ref_=sr_i_180
181. Jane,2017,1h 30m,PG,7.8,5.8K,87,"The life and work of the renowned primatology scientist, Jane Goodall, especially on her research about chimpanzees.",https://www.imdb.com/title/tt7207238/?ref_=sr_i_181
182. Menashe,2017,1h 22m,PG,6.6,2.6K,81,"Within Brooklyn's ultra-orthodox Jewish community, a widower battles for custody of his son. A tender drama performed entirely in Yiddish, the film intimately explores the nature of faith and the price of parenthood.",https://www.imdb.com/title/tt6333086/?ref_=sr_i_182
183. Slamma Jamma,2017,1h 44m,PG,5.9,1.7K,,"Wrongfully accused and sent to prison, a former basketball star prepares for the national slam dunk competition while finding redemption in Christ and in those he loves.",https://www.imdb.com/title/tt5319866/?ref_=sr_i_183
184. Jab Harry Met Sejal,2017,2h 23m,,5.1,23K,,A depressed middle-aged tour guide who lives in his own bubble gets another chance to experience and face reality through a chirpy girl.,https://www.imdb.com/title/tt5997666/?ref_=sr_i_184
185. Jolly LLB 2,2017,2h 17m,Not Rated,7.2,28K,,Jolly is a clumsy lawyer who is faced with representing the most critical court case of his career.,https://www.imdb.com/title/tt5982852/?ref_=sr_i_185
186. The Little Hours,2017,1h 29m,R,5.8,26K,69,"In the Middle Ages, a young servant fleeing from his master takes refuge at a convent full of emotionally unstable nuns. Introduced as a deaf mute man, he must fight to hold his cover as the nuns try to resist temptation.",https://www.imdb.com/title/tt5666304/?ref_=sr_i_186
187. A Ghost Story,2017,1h 32m,R,6.8,83K,84,"In this singular exploration of legacy, love, loss, and the enormity of existence, a recently deceased, white-sheeted ghost returns to his suburban home to try to reconnect with his bereft wife.",https://www.imdb.com/title/tt6265828/?ref_=sr_i_187
188. The Bookshop,2017,1h 53m,PG,6.5,18K,62,"England 1959. In a small East Anglian town, Florence Green decides, against polite but ruthless local opposition, to open a bookshop.",https://www.imdb.com/title/tt3127022/?ref_=sr_i_188
189. Professor Marston & the Wonder Women,2017,1h 48m,R,7.0,29K,68,"The story of psychologist William Moulton Marston, and his polyamorous relationship with his wife and their mistress who would inspire his creation of the superheroine, Wonder Woman.",https://www.imdb.com/title/tt6133130/?ref_=sr_i_189
190. The Stray,2017,1h 32m,PG,5.4,1.2K,,"A young father takes his nine-year-old son, the family dog, and two of his son's friends backpacking in the mountains of Colorado only for all five of them to be struck by lightning.",https://www.imdb.com/title/tt5342904/?ref_=sr_i_190
191. Genesis: Paradise Lost,2017,2h 10m,PG,5.1,828,,"If there is one part of the Bible that has undergone more scrutiny and abuse than any other, it is the very beginning-GENESIS. Both from within and without the church, assaults on GENESIS continue to question the Creation and ultimately the Creator. So, what exactly happened at the ""Creation,"" at the ""Beginning?"" Creation Today and Seven Fold Films is proud to announce that for the first time ever, using stunning visual effects and the latest in scientific research, GENESIS will come to life right before your very eyes. We have heard the phrase ""In the beginning"" many times; now we get to see it on the big screen.",https://www.imdb.com/title/tt7522002/?ref_=sr_i_191
192. A Taxi Driver,2017,2h 17m,Not Rated,7.9,34K,69,"A widowed father and taxi driver who drives a German reporter from Seoul to Gwangju to cover the 1980 uprising, soon finds himself regretting his decision after being caught in the violence around him.",https://www.imdb.com/title/tt6878038/?ref_=sr_i_192
193. Sword Art Online the Movie: Ordinal Scale,2017,1h 59m,TV-14,7.3,9.3K,,"Kirito uncovers a conspiracy within Ordinal Scale, a popular AR game developed for a new system called The Augma.",https://www.imdb.com/title/tt5544384/?ref_=sr_i_193
194. The Square,2017,2h 31m,R,7.1,79K,73,A prestigious Stockholm museum's chief art curator finds himself in times of both professional and personal crisis as he attempts to set up a controversial new exhibit.,https://www.imdb.com/title/tt4995790/?ref_=sr_i_194
195. Judwaa 2,2017,2h 25m,TV-14,3.7,12K,,Prem and Raja are twin brothers who are seperated at birth but are uniquely connected to eachother via their reflexes. They reunite as adults and set out to take down the underground smuggling world.,https://www.imdb.com/title/tt5456546/?ref_=sr_i_195
196. Finding Your Feet,2017,1h 51m,PG-13,6.8,7.4K,53,"On the eve of retirement a middle class, judgmental snob discovers her husband has been having an affair with her best friend and is forced into exile with her bohemian sister who lives on an impoverished inner-city council estate.",https://www.imdb.com/title/tt4538916/?ref_=sr_i_196
197. Wonder Wheel,2017,1h 41m,PG-13,6.2,32K,46,"On Coney Island in the 1950s, a lifeguard tells the story of a middle-aged carousel operator, his beleaguered wife and the visitor who turns their lives upside-down.",https://www.imdb.com/title/tt5825380/?ref_=sr_i_197
198. My Friend Dahmer,2017,1h 47m,R,6.2,24K,68,A young Jeffrey Dahmer struggles to belong in high school.,https://www.imdb.com/title/tt2291540/?ref_=sr_i_198
199. The Dinner,2017,2h,R,4.5,9.9K,57,Two sets of wealthy parents meet for dinner to decide what to do about a crime their sons have committed.,https://www.imdb.com/title/tt3203620/?ref_=sr_i_199
200. Churchill,2017,1h 45m,PG,6.0,16K,44,"Ninety-six hours before the World War II invasion of Normandy, British Prime Minister Winston Churchill struggles with his severe reservations with Operation Overlord and his increasingly marginalized role in the war effort.",https://www.imdb.com/title/tt2674454/?ref_=sr_i_200
201. The Sense of an Ending,2017,1h 48m,PG-13,6.4,7.8K,61,A man becomes haunted by his past and is presented with a mysterious legacy that causes him to re-think his current situation in life.,https://www.imdb.com/title/tt4827986/?ref_=sr_i_201
202. Maria By Callas,2017,1h 59m,PG,7.2,2.2K,71,"An intimate look at the life and work of Greek-American opera singer Maria Callas, as told in her own words.",https://www.imdb.com/title/tt7364566/?ref_=sr_i_202
203. Chonda Pierce: Enough,2017,1h 30m,,6.6,41,,"Stand-up comedian Chonda Pierce, known as the ""Queen of Clean"", continues to share her emotional journey and story in this sequel to her 2015 award winning documentary ""Chonda Pierce: Laughing In The Dark"".",https://www.imdb.com/title/tt6247064/?ref_=sr_i_203
204. 3 Idiots,2017,1h 46m,PG-13,4.4,1.6K,,A group of friends embark on a fun adventure determined to find a college roommate who disappeared without a trace on graduation day.,https://www.imdb.com/title/tt3685624/?ref_=sr_i_204
205. True to the Game,2017,1h 48m,R,5.3,918,,A charismatic drug lord tries to start a new life after he falls for a young woman from Philadelphia.,https://www.imdb.com/title/tt5116504/?ref_=sr_i_205
206. Steve McQueen: American Icon,2017,2h,Not Rated,7.2,236,,"Steve McQueen truly is an American Icon. One of America's most endearing and intriguing movie stars, he ""is still the King of Cool"" according to Esquire Magazine-50 years after the zenith of his career. The strangest thing about him, however, is barely known, despite countless biographies and articles. Steve McQueen was a believer in Jesus Christ. On the surface McQueen had everything he could want-fame, cars, homes, more money than he could spend in a lifetime. An avid fan of the actor (and owner of a replica of McQueen's car in the classic film Bullitt), Pastor Greg Laurie hits the road in his mint Mustang, traveling the country in search of the true, untold story of McQueen's redemption-filled final chapters.",https://www.imdb.com/title/tt7424358/?ref_=sr_i_206
207. Lean on Pete,2017,2h 1m,R,7.1,14K,80,"A teenager gets a summer job working for a horse trainer and befriends the fading racehorse, Lean on Pete.",https://www.imdb.com/title/tt5340300/?ref_=sr_i_207
208. The Trip to Spain,2017,1h 48m,Unrated,6.6,6.5K,66,"Actors Steve Coogan and Rob Brydon embark on a six-part episodic road trip through Europe. This time they're in Spain, sampling the restaurants, eateries, and sights along the way.",https://www.imdb.com/title/tt6193424/?ref_=sr_i_208
209. Step,2017,1h 24m,PG,7.0,1.2K,81,STEP documents the senior year of a girls' high-school step dance team against the background of inner-city Baltimore.,https://www.imdb.com/title/tt5758404/?ref_=sr_i_209
210. Viceroy's House,2017,1h 46m,Not Rated,6.7,8.7K,53,"The final Viceroy of India, Louis Francis Albert Victor Nicholas Mountbatten, 1st Earl Mountbatten of Burma (Hugh Bonneville), is tasked with overseeing the transition of British India to independence, but meets with conflict as different sides clash in the face of monumental change.",https://www.imdb.com/title/tt4977530/?ref_=sr_i_210
211. The Battleship Island,2017,2h 12m,Not Rated,7.1,8.9K,60,"During the Japanese colonial era, roughly 400 Korean people, who were forced onto Battleship Island (""Hashima Island"") to mine for coal, attempt to a dramatic escape.",https://www.imdb.com/title/tt5969696/?ref_=sr_i_211
212. Wonderstruck,2017,1h 56m,PG,6.2,11K,71,"Tells the tale of two children separated by fifty years. In 1927, Rose searches for the actress whose life she chronicles in her scrapbook; in 1977, Ben runs away from home to find his father.",https://www.imdb.com/title/tt5208216/?ref_=sr_i_212
213. Film Stars Don't Die in Liverpool,2017,1h 45m,R,6.7,11K,65,A romance sparks between a young actor and a Hollywood leading lady.,https://www.imdb.com/title/tt5711148/?ref_=sr_i_213
214. Columbus,2017,1h 40m,Not Rated,7.2,22K,89,"A Korean-born man finds himself stuck in Columbus, Indiana, where his architect father is in a coma. The man meets a young woman who wants to stay in Columbus with her mother, a recovering addict, instead of pursuing her own dreams.",https://www.imdb.com/title/tt5990474/?ref_=sr_i_214
215. Perfect Strangers,2017,1h 37m,,6.9,16K,,"Seven lifelong friends, a dinner, a blood red moon eclipse, a game involving to read the seven cell phones' incoming messages. A night where anything that can be bad will be very bad.",https://www.imdb.com/title/tt6101820/?ref_=sr_i_215
216. Golmaal Again,2017,2h 20m,Not Rated,5.0,11K,,The gang encounters with some spiritual bodies and finds out the truth about the Jamnadas Orphanage where they were brought up.,https://www.imdb.com/title/tt1806913/?ref_=sr_i_216
217. 1945,2017,1h 31m,,7.1,4.4K,73,"12 August 1945, 11 AM. Two mysterious strangers dressed in black appear at the railway station of a Hungarian village. Within a few hours, everything changes.",https://www.imdb.com/title/tt5815492/?ref_=sr_i_217
218. The Insult,2017,1h 53m,R,7.6,18K,72,"After an emotional exchange between a Lebanese Christian and a Palestinian refugee escalates, the men end up in a court case that gets national attention.",https://www.imdb.com/title/tt7048622/?ref_=sr_i_218
219. The Dawn Wall,2017,1h 40m,Not Rated,8.1,22K,81,"In an unbelievable story of perseverance, free climber Tommy Caldwell and climbing partner Kevin Jorgeson attempt to scale the impossible 3000ft Dawn Wall of El Capitan.",https://www.imdb.com/title/tt7286916/?ref_=sr_i_219
220. Last Flag Flying,2017,2h 5m,R,6.9,29K,65,"Thirty years after they served together in Vietnam, a former Navy Corpsman Larry ""Doc"" Shepherd re-unites with his old buddies, former Marines Sal Nealon and Reverend Richard Mueller, to bury his son, a young Marine killed in the Iraq War.",https://www.imdb.com/title/tt6018306/?ref_=sr_i_220
221. Lucky,2017,1h 28m,Not Rated,7.3,27K,80,Lucky follows the spiritual journey of a 90-year-old atheist and the quirky characters that inhabit his off the map desert town.,https://www.imdb.com/title/tt5859238/?ref_=sr_i_221
222. Faces Places,2017,1h 34m,PG,7.8,14K,94,Director Agnes Varda and photographer/muralist J.R. journey through rural France and form an unlikely friendship.,https://www.imdb.com/title/tt5598102/?ref_=sr_i_222
223. The Heart of Man,2017,1h 16m,PG-13,8.2,567,,"The Heart of Man is a timeless tale of a father's relentless pursuit of his son -- interwoven with interviews of top thought-leaders on brokenness, identity, and shame.",https://www.imdb.com/title/tt4585080/?ref_=sr_i_223
224. Landline,2017,1h 37m,R,6.4,5K,66,"In 1995, a teenager living with her sister and parents in Manhattan discovers that her father is having an affair.",https://www.imdb.com/title/tt5737862/?ref_=sr_i_224
225. Tubelight,2017,2h 16m,Not Rated,3.9,22K,,"A story of two brothers set during the Sino-Indian war, 1962: the younger one who's at war at the borders and the elder who's at war with his own world.",https://www.imdb.com/title/tt5882970/?ref_=sr_i_225
226. Let the Sunshine In,2017,1h 34m,Not Rated,6.0,8K,79,"Isabelle, Parisian artist, divorced mother, is looking for love, true love at last.",https://www.imdb.com/title/tt6423776/?ref_=sr_i_226
227. Journey to the West: The Demons Strike Back,2017,1h 49m,PG-13,5.4,3.7K,59,A monk and his three disciples continue on their journey to battle demons.,https://www.imdb.com/title/tt5273624/?ref_=sr_i_227
228. The Cakemaker,2017,1h 53m,Not Rated,7.3,5.3K,74,A German pastry maker travels to Jerusalem in search of the wife and son of his dead lover.,https://www.imdb.com/title/tt4830786/?ref_=sr_i_228
229. Jagga Jasoos,2017,2h 41m,TV-14,6.4,12K,,"Join Jagga, a gifted teenage detective, who along with a female companion, is on a quest to find his missing father.",https://www.imdb.com/title/tt4129428/?ref_=sr_i_229
230. The Ex-File 3: Return of the Exes,2017,2h,PG-13,5.5,596,,A couples relationship is tested by the untimely appearances of their exes!,https://www.imdb.com/title/tt7830888/?ref_=sr_i_230
231. Bombshell: The Hedy Lamarr Story,2017,1h 28m,,7.4,4.5K,70,"The life and career of the hailed Hollywood movie star and underappreciated genius inventor, Hedy Lamarr.",https://www.imdb.com/title/tt6752848/?ref_=sr_i_231
